incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
861598,2017-06-01,Washington,Spokane,0,0,"Institution/Group/Business||Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession of gun by felon or prohibited person||Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)",47.6618,-117.39200000000001,2.0,,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
858437,2017-06-01,Virginia,Danville,2,0,"Shot - Dead (murder, accidental, suicide)||Possession of gun by felon or prohibited person",36.6161,-79.3986,1.0,0::21||1::20||2::29,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Killed||1::Killed||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect
857457,2017-06-01,West Virginia,Grafton,0,1,Shot - Wounded/Injured||Non-Aggression Incident||Accidental Shooting||Accidental Shooting - Injury||Accidental/Negligent Discharge,39.3408,-80.01899999999999,1.0,,1::Adult 18+,0::Male||1::Male,1::Family,0::Injured,0::Victim||1::Subject-Suspect
857082,2017-06-01,Indiana,Indianapolis,0,1,Non-Shooting Incident||Car-jacking||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Pistol-whipping,39.7629,-86.2065,1.0,0::26||1::34,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
857085,2017-06-01,Indiana,Indianapolis,0,1,Shot - Wounded/Injured||Institution/Group/Business||Officer Involved Incident||Armed robbery with injury/death and/or evidence of DGU found||ATF/LE Confiscation/Raid/Arrest,39.7374,-86.1413,1.0,1::24,0::Adult 18+||1::Adult 18+,0::Male||1::Male,1::Armed Robbery,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
858227,2017-06-01,Texas,Houston,1,0,"Shot - Dead (murder, accidental, suicide)||Accidental Shooting||Accidental Shooting - Death||Accidental/Negligent Discharge",29.8151,-95.2032,1.0,0::17,0::Teen 12-17,0::Male,,0::Killed,0::Victim
859547,2017-06-01,Alabama,Huntsville,0,1,Shot - Wounded/Injured,34.7228,-86.5965,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
857884,2017-06-01,Georgia,Valdosta,0,1,Shot - Wounded/Injured,30.8584,-83.2809,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
857192,2017-06-01,North Carolina,Charlotte,0,1,Shot - Wounded/Injured||Drug involvement||LOCKDOWN/ALERT ONLY: No GV Incident Occurred Onsite,35.1152,-80.8564,1.0,0::17,0::Teen 12-17,0::Male,,"0::Injured, Arrested",0::Victim
857542,2017-06-01,California,Los Angeles,0,1,Shot - Wounded/Injured,34.0719,-118.21600000000001,1.0,,,0::Male,,0::Injured,0::Victim
858183,2017-06-01,Nevada,Las Vegas,1,0,"Shot - Dead (murder, accidental, suicide)||Suicide^||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Officer Involved Shooting - subject/suspect/perpetrator suicide by cop||Drive-by (car to street, car to car)||Shootout (where VENN diagram of shooters and victims overlap)||Domestic Violence",36.1906,-115.038,2.0,0::27,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect
857536,2017-06-01,Illinois,Peoria,0,0,Shots Fired - No Injuries||ShotSpotter,40.7161,-89.5613,1.0,,,,,,
858347,2017-06-01,Texas,Austin,0,1,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,30.4614,-97.7928,1.0,,0::Adult 18+,,,0::Injured,0::Victim
858342,2017-06-01,Texas,San Antonio,0,0,Non-Shooting Incident||Sex crime involving firearm||Kidnapping/abductions/hostage||Brandishing/flourishing/open carry/lost/found,29.5053,-98.3823,1.0,,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
857515,2017-06-01,Louisiana,Marrero,0,1,Shot - Wounded/Injured,29.8724,-90.1109,1.0,,,0::Male,,0::Injured,0::Victim
857513,2017-06-01,Texas,Frisco,1,0,"Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - subject/suspect/perpetrator killed||Defensive Use||Defensive Use - Stand Your Ground/Castle Doctrine established",33.1375,-96.818,1.0,0::43,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect
860402,2017-06-01,South Carolina,Hartsville,1,0,"Shot - Dead (murder, accidental, suicide)",34.388000000000005,-80.0297,1.0,,0::Adult 18+,0::Female,,0::Killed,0::Victim
876669,2017-06-01,Delaware,Seaford,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,38.6429,-75.6074,1.0,0::28,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
860660,2017-06-01,Florida,Tampa,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Brandishing/flourishing/open carry/lost/found,27.9471,-82.4596,1.0,0::29,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
857150,2017-06-01,Georgia,Marietta,0,1,Shot - Wounded/Injured,33.8929,-84.5666,1.0,,0::Adult 18+,0::Male,,0::Injured||1::Arrested||2::Arrested,0::Victim||1::Subject-Suspect||2::Subject-Suspect
857926,2017-06-01,Illinois,Chicago,1,0,"Shot - Dead (murder, accidental, suicide)",41.802,-87.6194,1.0,,,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
857932,2017-06-01,Illinois,Chicago,0,1,Shot - Wounded/Injured,41.8095,-87.6193,1.0,0::18,0::Adult 18+,0::Male,,0::Injured,0::Victim
857937,2017-06-01,Illinois,Chicago,1,2,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",41.9009,-87.7214,1.0,0::17||1::24||2::33,0::Teen 12-17||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Female,,0::Killed||1::Injured||2::Injured,0::Victim||1::Victim||2::Victim
857943,2017-06-01,Illinois,Chicago,0,1,Shot - Wounded/Injured,41.8193,-87.6932,1.0,0::27,0::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
857954,2017-06-01,Illinois,Chicago,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",41.751999999999995,-87.6675,1.0,0::27,0::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
858149,2017-06-01,Michigan,Romulus,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",42.1894,-83.3729,1.0,0::13,0::Teen 12-17||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
857746,2017-06-01,Texas,Austin,0,1,Shot - Wounded/Injured,30.4092,-97.6894,1.0,0::18,0::Adult 18+,0::Male,,0::Injured,0::Victim
858102,2017-06-01,Wisconsin,Milwaukee,0,1,Shot - Wounded/Injured||Accidental Shooting||Accidental Shooting - Injury||Accidental/Negligent Discharge||Officer Involved Incident||Officer Involved Shooting - Accidental discharge - no injury required||Officer Involved Shooting - Officer shot,43.0916,-87.95700000000001,1.0,0::32||1::28,0::Adult 18+||1::Adult 18+,1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
858537,2017-06-01,Illinois,Joliet,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Criminal act with stolen gun||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant,41.5181,-88.0956,2.0,0::17||1::20,0::Teen 12-17||1::Adult 18+,0::Male||1::Male,,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect
858540,2017-06-01,Idaho,Coeur D Alene (Coeur D'alene),2,0,"Shot - Dead (murder, accidental, suicide)||Murder/Suicide",47.7024,-116.8,1.0,,0::Adult 18+||1::Adult 18+,,,0::Killed||1::Killed,0::Victim||1::Subject-Suspect
857459,2017-06-01,Ohio,Reynoldsburg,1,0,Shot - Wounded/Injured||Institution/Group/Business||Bar/club incident - in or around establishment,39.9386,-82.8303,1.0,0::35,0::Adult 18+,0::Male,,0::Killed,0::Victim
858557,2017-06-01,Louisiana,Amite (Grangeville),2,0,"Shot - Dead (murder, accidental, suicide)",30.7278,-90.5343,1.0,0::23||1::29||2::22,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Killed,0::Victim||1::Victim||2::Subject-Suspect
858561,2017-06-01,New Jersey,Newark,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),40.7565,-74.1871,1.0,0::22,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
858130,2017-06-01,Tennessee,Arlington,1,0,"Shot - Dead (murder, accidental, suicide)||Non-Aggression Incident||Accidental Shooting||Accidental Shooting - Death||Accidental/Negligent Discharge||Concealed Carry License - Perpetrator",35.294000000000004,-89.6545,1.0,0::19||1::18,0::Adult 18+||1::Adult 18+,0::Female||1::Male,1::Significant others - current or former,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
858273,2017-06-01,Alabama,Jasper,2,0,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide||Domestic Violence",33.8671,-87.1083,1.0,0::49||1::58,0::Adult 18+||1::Adult 18+,0::Female||1::Male,1::Significant others - current or former,0::Killed||1::Killed,0::Victim||1::Subject-Suspect
857369,2017-06-01,Illinois,Chicago (Roseland),0,1,Shot - Wounded/Injured,41.7124,-87.6288,1.0,0::19,0::Adult 18+,0::Male,,0::Injured,0::Victim
858850,2017-06-01,Indiana,Elkhart,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,41.674,-85.9704,3.0,0::41,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
857380,2017-06-01,Illinois,Chicago,0,1,Shot - Wounded/Injured,41.8741,-87.7618,1.0,0::31,0::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
857813,2017-06-01,Washington,Kent,0,1,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,47.3945,-122.20200000000001,1.0,0::19,0::Adult 18+,0::Male,,0::Injured,0::Victim
911157,2017-06-01,Florida,Apopka,0,0,Institution/Group/Business||Non-Shooting Incident||Road rage||Brandishing/flourishing/open carry/lost/found||Concealed Carry License - Perpetrator,28.7069,-81.5093,1.0,,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
858152,2017-06-01,Pennsylvania,Pittsburgh,0,1,Shot - Wounded/Injured||Home Invasion||Home Invasion - Resident injured||Armed robbery with injury/death and/or evidence of DGU found,40.3952,-79.8417,1.0,0::23||1::15,0::Adult 18+||1::Teen 12-17,0::Female||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
871714,2017-06-01,California,Oceanside,1,0,"Shot - Dead (murder, accidental, suicide)||Gang involvement",33.194,-117.384,1.0,0::21,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
944008,2017-06-01,Nebraska,Bartley,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),40.2362,-100.305,2.0,0::29,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Female||1::Male||2::Female,,"0::Unharmed, Arrested||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect
858185,2017-06-01,Nevada,Las Vegas,1,0,"Shot - Dead (murder, accidental, suicide)||Suicide^||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff",36.1098,-115.08,1.0,,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect
857413,2017-06-01,Massachusetts,New Bedford,0,0,Shots Fired - No Injuries||ShotSpotter,41.66,-70.9261,1.0,,,,,,
858194,2017-06-01,Indiana,Jasper,0,0,"Shots Fired - No Injuries||Officer Involved Incident||Officer Involved Shooting - Shots fired, no injury",38.4024,-86.935,1.0,0::33,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
858203,2017-06-01,Maryland,Baltimore,0,1,Shot - Wounded/Injured,39.3317,-76.6957,1.0,0::54,0::Adult 18+,0::Male,,0::Injured,0::Victim
858205,2017-06-01,Maryland,Baltimore,0,1,Shot - Wounded/Injured,39.3445,-76.6098,1.0,0::33,0::Adult 18+,0::Female,,0::Injured,0::Victim
858207,2017-06-01,Illinois,Chicago (Englewood),0,1,Shot - Wounded/Injured||Child Involved Incident||Child injured (not child shooter),41.7925,-87.6463,1.0,0::2,0::Child 0-11,,,0::Injured,0::Victim
857433,2017-06-01,Virginia,Roanoke,0,0,"Shots Fired - No Injuries||Drive-by (car to street, car to car)",37.2838,-79.9569,1.0,,,,,,
858216,2017-06-01,West Virginia,Huntington,0,1,Shot - Wounded/Injured,38.4158,-82.4299,1.0,,,,,0::Injured,0::Victim
867287,2017-06-01,New York,Brooklyn,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),40.6604,-73.9461,11.0,,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
858954,2017-06-01,Illinois,Peoria,0,1,Shot - Wounded/Injured,40.7115,-89.5826,1.0,0::19,0::Adult 18+,0::Male,,0::Injured,0::Victim
885876,2017-06-01,Illinois,La Grange,0,0,Non-Shooting Incident||Gang involvement||ATF/LE Confiscation/Raid/Arrest||Possession of gun by felon or prohibited person||Unlawful purchase/sale||Stolen/Illegally owned gun{s} recovered during arrest/warrant,41.7915,-87.8747,2.0,,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
859469,2017-06-01,North Carolina,Greenville,0,0,Shots Fired - No Injuries||Possession of gun by felon or prohibited person,35.674,-77.438,1.0,,0::Adult 18+,0::Female,0::Neighbor,"0::Unharmed, Arrested",0::Subject-Suspect
857703,2017-06-01,North Carolina,Franklin (Union),1,0,"Shot - Dead (murder, accidental, suicide)||Drug involvement||Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)",35.183,-83.3826,1.0,0::23||1::20||2::23,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect
859015,2017-06-01,California,Dublin,0,0,Non-Shooting Incident||Possession of gun by felon or prohibited person,37.7105,-121.87799999999999,1.0,0::25,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
859019,2017-06-01,California,Beaumont,0,0,"Non-Shooting Incident||Gang involvement||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)",33.9212,-116.963,46.0,,,,,,
857476,2017-06-01,California,Soquel,0,0,"Institution/Group/Business||School Incident||Gun at school, no death/injury - elementary/secondary school||Drug involvement",36.9928,-121.95700000000001,1.0,0::18,0::Adult 18+,0::Male,,0::Arrested,0::Subject-Suspect
861500,2017-06-01,Louisiana,New Orleans,0,0,Non-Shooting Incident||Possession of gun by felon or prohibited person||Brandishing/flourishing/open carry/lost/found,29.9609,-90.0651,1.0,0::22,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
858577,2017-06-01,Kentucky,Mayfield,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,36.7475,-88.6494,1.0,0::25,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
857793,2017-06-01,Michigan,Detroit,0,0,Non-Shooting Incident||Car-jacking||Brandishing/flourishing/open carry/lost/found,42.4445,-83.1062,1.0,,,0::Male,,0::Unharmed,0::Subject-Suspect
858604,2017-06-01,New York,Massena,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),44.9354,-74.8966,1.0,,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
857691,2017-06-01,Tennessee,Memphis,0,1,Shot - Wounded/Injured,35.0504,-90.0086,1.0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
857800,2017-06-01,Pennsylvania,Pittsburgh,0,1,Shot - Wounded/Injured,40.4702,-80.0281,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
857802,2017-06-01,Pennsylvania,Philadelphia,1,0,"Shot - Dead (murder, accidental, suicide)",39.9808,-75.1741,1.0,0::31,0::Adult 18+,0::Male,,0::Killed,0::Victim
858612,2017-06-01,Louisiana,New Orleans,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,29.9723,-90.0689,1.0,0::36,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
857683,2017-06-01,Kansas,Wichita (Park City),0,1,"Shot - Wounded/Injured||Defensive Use||Defensive Use - Victim stops crime||Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator||Defensive Use - Stand Your Ground/Castle Doctrine established||Defensive Use - Good Samaritan/Third Party",37.8004,-97.333,1.0,0::29||1::47,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Unharmed||1::Injured, Arrested",0::Victim||1::Subject-Suspect
857804,2017-06-01,Oregon,Ontario,0,0,Shots Fired - No Injuries,44.242,-116.98200000000001,1.0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Unharmed||1::Unharmed,0::Subject-Suspect||1::Subject-Suspect
858621,2017-06-01,Texas,Houston,0,1,Shot - Wounded/Injured,29.6679,-95.2769,1.0,,,,,0::Injured,0::Victim
863336,2017-06-01,Oregon,Saint Helens,0,0,"Non-Shooting Incident||Drive-by (car to street, car to car)",45.8604,-122.82,1.0,,0::Adult 18+,,,0::Unharmed,0::Subject-Suspect
858242,2017-06-01,Ohio,Youngstown,0,0,"Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)",41.098,-80.6864,6.0,0::20,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
857675,2017-06-01,Georgia,Atlanta,1,0,"Shot - Dead (murder, accidental, suicide)",33.8432,-84.3147,1.0,0::26||1::24,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Arrested,0::Victim||1::Subject-Suspect
857815,2017-06-01,Missouri,Kansas City,0,1,Shot - Wounded/Injured,39.1066,-94.5586,1.0,,,,,0::Injured,0::Victim
858214,2017-06-01,Illinois,Chicago,1,0,"Shot - Dead (murder, accidental, suicide)||Suicide^",41.9708,-87.7159,1.0,0::28,0::Adult 18+,0::Male,,0::Killed,0::Victim
858648,2017-06-01,Massachusetts,Lawrence,0,1,Shot - Wounded/Injured||ATF/LE Confiscation/Raid/Arrest||Criminal act with stolen gun||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant,42.6868,-71.157,1.0,0::21||1::24||2::25||3::17,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Teen 12-17,0::Male||1::Male||2::Male,,"0::Injured||1::Unharmed, Arrested||2::Unharmed, Arrested||3::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect
857988,2017-06-01,South Carolina,Florence,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",34.2058,-79.7791,1.0,,0::Adult 18+||1::Adult 18+,1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
858676,2017-06-01,Alabama,Birmingham (Vestavia Hills),0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),33.3833,-86.7871,3.0,0::34,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
858690,2017-06-01,Massachusetts,Lawrence,0,1,Shot - Wounded/Injured,42.6996,-71.1562,1.0,,0::Adult 18+,0::Female,,0::Injured,0::Victim
858702,2017-06-01,Pennsylvania,Philadelphia,0,1,Shot - Wounded/Injured,40.0227,-75.1461,1.0,0::25,0::Adult 18+,0::Male,,0::Injured,0::Victim
860590,2017-06-01,New York,Utica,0,0,Non-Shooting Incident||Possession of gun by felon or prohibited person,43.0881,-75.2337,1.0,0::17,0::Teen 12-17,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
858712,2017-06-01,Oklahoma,Tulsa,0,0,Shots Fired - No Injuries||Road rage,36.0878,-95.9595,1.0,,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
858714,2017-06-01,Oklahoma,Tulsa,0,0,"Shots Fired - No Injuries||Drive-by (car to street, car to car)||Road rage",36.1634,-95.9403,1.0,,0::Adult 18+||1::Adult 18+,0::Male||1::Female,,0::Unharmed||1::Unharmed,0::Subject-Suspect||1::Subject-Suspect
857613,2017-06-01,Indiana,Indianapolis,3,0,"Shot - Dead (murder, accidental, suicide)",39.7924,-86.0213,1.0,0::64||1::33||2::34||3::24,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Female,,"0::Killed||1::Killed||2::Killed||3::Unharmed, Arrested||4::Unharmed||5::Unharmed||6::Unharmed",0::Victim||1::Victim||2::Victim||3::Subject-Suspect||4::Subject-Suspect||5::Subject-Suspect||6::Subject-Suspect
860522,2017-06-01,Arkansas,Brookland,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession of gun by felon or prohibited person,35.8962,-90.5758,1.0,,0::Adult 18+||1::Adult 18+,0::Male||1::Female,,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect
857714,2017-06-01,Tennessee,Memphis,0,1,Shot - Wounded/Injured,35.0852,-90.0185,1.0,,,,,0::Injured,0::Victim
857697,2017-06-01,Ohio,Cleveland,0,2,Shot - Wounded/Injured,41.5459,-81.559,1.0,0::30||1::50,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Injured||1::Injured||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect
862242,2017-06-01,Minnesota,Ellendale,0,1,Shot - Wounded/Injured||Accidental Shooting||Accidental Shooting - Injury||Accidental/Negligent Discharge||Self-Inflicted (not suicide or suicide attempt - NO PERP),43.8047,-93.1809,1.0,0::14,0::Teen 12-17,0::Male,,0::Injured,0::Victim
857210,2017-06-01,Missouri,Kansas City,0,1,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,39.0533,-94.5905,1.0,,0::Adult 18+||1::Adult 18+,0::Female||1::Male,1::Armed Robbery,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
857673,2017-06-01,Ohio,Cleveland,1,0,"Shot - Dead (murder, accidental, suicide)",41.4762,-81.6085,1.0,0::44,0::Adult 18+,0::Male,,0::Killed,0::Victim
857667,2017-06-01,Arizona,Phoenix,0,1,Shot - Wounded/Injured||Road rage,33.466,-112.169,1.0,0::31,0::Adult 18+,0::Male,,0::Injured,0::Victim
859172,2017-06-01,Pennsylvania,Harrisburg,0,1,Shot - Wounded/Injured,40.2622,-76.8669,1.0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
858431,2017-06-01,Massachusetts,Boston,0,0,Shots Fired - No Injuries,42.3125,-71.0643,1.0,,,,,,
857640,2017-06-01,Illinois,Chicago,0,1,Shot - Wounded/Injured,41.7887,-87.6478,1.0,0::19,0::Adult 18+,0::Male,,0::Injured,0::Victim
859608,2017-06-01,South Dakota,Rapid City,0,0,Non-Shooting Incident||Gun(s) stolen from owner,44.0759,-103.238,1.0,,,,,,
858419,2017-06-01,Massachusetts,Springfield,0,1,Shot - Wounded/Injured,42.1175,-72.5659,1.0,0::55,0::Adult 18+,0::Male,,0::Injured,0::Victim
857627,2017-06-01,Illinois,Rockford,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession of gun by felon or prohibited person,42.2872,-89.0858,1.0,0::27,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
858393,2017-06-01,Delaware,Dover,1,0,"Shot - Dead (murder, accidental, suicide)||Institution/Group/Business||Domestic Violence",39.1984,-75.5547,1.0,0::20||1::21,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
858398,2017-06-01,Massachusetts,Springfield,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Criminal act with stolen gun||Possession (gun(s) found during commission of other crimes)||Brandishing/flourishing/open carry/lost/found||Stolen/Illegally owned gun{s} recovered during arrest/warrant,42.0966,-72.5508,2.0,0::31||1::34||2::31,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Unharmed, Arrested||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect
858392,2017-06-01,Massachusetts,Plymouth,0,0,Shots Fired - No Injuries,41.8651,-70.564,1.0,,,,,,
859118,2017-06-01,Nebraska,Omaha,0,0,Non-Shooting Incident||Gang involvement||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Stolen/Illegally owned gun{s} recovered during arrest/warrant,41.2622,-95.9313,1.0,0::19||1::34||2::27,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Unharmed, Arrested||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect
860283,2017-06-01,Missouri,Kansas City,1,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)||Road rage",38.9392,-94.5827,1.0,0::19||2::45,0::Adult 18+||2::Adult 18+,0::Male||2::Male,,"0::Killed||1::Injured||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect
858201,2017-06-01,Indiana,South Bend,0,1,Shot - Wounded/Injured||ShotSpotter,41.6854,-86.2788,1.0,0::22,0::Adult 18+,0::Male,,0::Injured,0::Victim
859005,2017-06-01,Illinois,Rockford,0,1,Shots Fired - No Injuries||Armed robbery with injury/death and/or evidence of DGU found||Pistol-whipping,42.265,-89.0589,1.0,0::17,0::Teen 12-17,0::Male||1::Male,1::Armed Robbery,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
859445,2017-06-01,Florida,Jacksonville,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),30.3589,-81.7369,1.0,0::22,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
